1,1.55553,0
2,1.50092,0.0546183
3,1.51392,0.0341105
4,1.50443,0.0259197
5,1.50344,0.0201018
6,1.49425,0.0188116
7,1.49981,0.0168442
8,1.49711,0.0148362
9,1.49572,0.0131571
10,1.49798,0.0119818
11,1.50352,0.012171
12,1.50099,0.0113952
13,1.50047,0.0104947
14,1.4952,0.0110535
15,1.50039,0.011527
16,1.49981,0.0107984
17,1.50111,0.0102266
18,1.50326,0.00987752
19,1.50315,0.00934377
20,1.50153,0.00901225
21,1.50079,0.00860353
22,1.50007,0.00823542
23,1.50072,0.00789604
24,1.50129,0.00758148
25,1.50205,0.00731194
26,1.49726,0.0085059
27,1.49889,0.00834627
28,1.50033,0.00817113
29,1.4998,0.00790231
30,1.49888,0.0076897
31,1.49875,0.00743863
32,1.49868,0.00720279
33,1.49729,0.00711792
34,1.4981,0.00695319
35,1.49697,0.00684666
36,1.49595,0.00673166
37,1.49853,0.00703783
38,1.49767,0.00690331
39,1.49569,0.00700991
40,1.49537,0.00683989
41,1.49551,0.00667236
42,1.49488,0.00654201
43,1.49478,0.00638871
44,1.49405,0.00628452
45,1.49479,0.00618726
46,1.49395,0.00610976
47,1.49385,0.00597919
48,1.49434,0.00587432
49,1.49464,0.00576095
50,1.49307,0.0058601
51,1.4932,0.00574556
52,1.49314,0.00563432
53,1.49366,0.0055516
54,1.49304,0.00548276
55,1.49432,0.00553257
56,1.49395,0.00544549
57,1.49361,0.00536012
58,1.49488,0.00541758
59,1.49495,0.00532545
60,1.49429,0.00527763
61,1.4948,0.00521602
62,1.49482,0.00513123
63,1.49646,0.00530744
64,1.49687,0.00524005
65,1.49762,0.00521329
66,1.49691,0.00518186
67,1.49721,0.00511229
68,1.49657,0.00507719
69,1.49763,0.00511465
70,1.49822,0.00507545
71,1.49772,0.00502792
72,1.49825,0.0049858
73,1.49854,0.00492527
74,1.49918,0.00490089
75,1.49883,0.00484803
76,1.49893,0.00478483
77,1.4981,0.00479458
78,1.49885,0.00479263
79,1.49901,0.0047341
80,1.49889,0.00467612
81,1.49862,0.00462545
82,1.49808,0.00460064
83,1.49796,0.00454667
84,1.49816,0.00449684
85,1.49769,0.00446835
86,1.49659,0.00455092
87,1.49605,0.00453039
88,1.49536,0.00453173
89,1.49611,0.00454352
90,1.49581,0.00450274
91,1.4954,0.00447226
92,1.49573,0.00443541
93,1.4952,0.00441851
94,1.49526,0.00437166
95,1.49587,0.00436795
96,1.49601,0.00432443
97,1.49637,0.0042945
98,1.49606,0.00426123
99,1.4969,0.0043001
100,1.49666,0.00426369
