0,5.4786,0
10000,5.40237,0.076231
20000,5.39445,0.0447199
30000,5.42335,0.0428387
40000,5.42654,0.0333357
50000,5.42453,0.0272924
60000,5.43103,0.0239651
70000,5.45315,0.0303345
80000,5.45623,0.0269281
90000,5.45491,0.0241209
100000,5.44375,0.0245077
110000,5.44598,0.0224831
120000,5.44016,0.021484
130000,5.45431,0.0244066
140000,5.45879,0.0231592
150000,5.45749,0.0217022
160000,5.45567,0.0204671
170000,5.45743,0.0193765
180000,5.45597,0.0183866
190000,5.45758,0.0175174
200000,5.46665,0.0189736
210000,5.466,0.0181024
220000,5.46848,0.017474
230000,5.4695,0.0167614
240000,5.46954,0.016077
250000,5.46606,0.0158331
260000,5.46799,0.0153573
270000,5.47085,0.015073
280000,5.46826,0.0147737
290000,5.46949,0.0143261
300000,5.47025,0.0138772
310000,5.47179,0.0135244
320000,5.47127,0.0131186
330000,5.46578,0.0138598
340000,5.46762,0.0135832
350000,5.46876,0.0132491
360000,5.46747,0.0129501
370000,5.46484,0.0128762
380000,5.46722,0.0127655
390000,5.46336,0.0130274
400000,5.46107,0.0129099
410000,5.46074,0.0126031
420000,5.46006,0.0123258
430000,5.46083,0.0120673
440000,5.45754,0.0122479
450000,5.45961,0.0121568
460000,5.4604,0.0119214
470000,5.45831,0.0118555
480000,5.45672,0.0117192
490000,5.45704,0.0114869
500000,5.45829,0.0113281
510000,5.45558,0.0114334
520000,5.45375,0.0113631
530000,5.45291,0.0111823
540000,5.45194,0.0110201
550000,5.45201,0.0108217
560000,5.45204,0.0106302
570000,5.45195,0.0104458
580000,5.45103,0.0103082
590000,5.44901,0.0103345
600000,5.44908,0.0101639
610000,5.44936,0.0100026
620000,5.4487,0.00986478
630000,5.44492,0.0104198
640000,5.44271,0.0104924
650000,5.44219,0.0103454
660000,5.44129,0.0102294
670000,5.43934,0.0102639
680000,5.4401,0.0101421
690000,5.44067,0.0100126
700000,5.44068,0.00987057
710000,5.44021,0.0097442
720000,5.43867,0.00973187
730000,5.43737,0.00968711
740000,5.43735,0.0095571
750000,5.43934,0.00963845
760000,5.44089,0.0096385
770000,5.44107,0.00951586
780000,5.4412,0.00939545
790000,5.44167,0.00928949
800000,5.44189,0.00917664
810000,5.44242,0.00907969
820000,5.4438,0.00907429
830000,5.44428,0.00897872
840000,5.4451,0.00890961
850000,5.4437,0.00891613
860000,5.4445,0.00884961
870000,5.44541,0.00879575
880000,5.44605,0.00872
890000,5.4471,0.00868568
900000,5.44634,0.00862264
910000,5.44683,0.00854207
920000,5.44604,0.00848645
930000,5.44746,0.0085155
940000,5.44604,0.00854501
950000,5.4451,0.00850703
960000,5.44652,0.00853692
970000,5.44701,0.00846392
980000,5.44814,0.00845393
990000,5.44897,0.00840974
