0 -0.758083 0.0058249
1 -0.75919 0.00601247
2 -0.764331 0.0057804
3 -0.767906 0.00585231
4 -0.770935 0.00510797
5 -0.772899 0.00473703
6 -0.774296 0.0042603
7 -0.778443 0.0049171
8 -0.783053 0.00529719
9 -0.786328 0.00506399
10 -0.787675 0.00502703
11 -0.781373 0.00497317
12 -0.779504 0.00551552
13 -0.779104 0.00440112
14 -0.779328 0.00419939
15 -0.782436 0.00409061
16 -0.782619 0.00485767
17 -0.780736 0.00578337
18 -0.777459 0.00609915
19 -0.776182 0.00588536
20 -0.778213 0.00567178
21 -0.781979 0.0049387
22 -0.785793 0.00475975
23 -0.782848 0.00406784
24 -0.786035 0.00424891
25 -0.783105 0.00435279
26 -0.780711 0.00447431
27 -0.777842 0.00465704
28 -0.779085 0.0036971
29 -0.776872 0.00285639
30 -0.778518 0.00313864
31 -0.778835 0.00322627
32 -0.777414 0.00362333
33 -0.779834 0.00394354
34 -0.776574 0.00356718
35 -0.779006 0.00389733
36 -0.783221 0.00406956
37 -0.783814 0.00469498
38 -0.783917 0.00402411
39 -0.784161 0.00303718
40 -0.782886 0.00364533
41 -0.779691 0.00374076
42 -0.78086 0.00432631
43 -0.783272 0.00470437
44 -0.785123 0.00507334
45 -0.784843 0.0050037
46 -0.781901 0.00468786
47 -0.780076 0.00439793
48 -0.778721 0.00364576
49 -0.772678 0.00327044
50 -0.771325 0.00417879
51 -0.776647 0.00463378
52 -0.778621 0.00456455
53 -0.778755 0.00433196
54 -0.781423 0.00386114
55 -0.782157 0.00412287
56 -0.780691 0.00395599
57 -0.776571 0.00383231
58 -0.781106 0.00349921
59 -0.779513 0.00276623
60 -0.782309 0.00303201
61 -0.783797 0.00324533
62 -0.782781 0.00435257
63 -0.782854 0.00372848
64 -0.782256 0.00357238
65 -0.780192 0.0038406
66 -0.785044 0.00410892
67 -0.783657 0.0035192
68 -0.781251 0.00303459
69 -0.779608 0.0029592
70 -0.781659 0.00335926
71 -0.781451 0.00358389
72 -0.781873 0.00339431
73 -0.779348 0.00390227
74 -0.778521 0.00270864
75 -0.779689 0.00226472
76 -0.780362 0.00225345
77 -0.780982 0.00209813
78 -0.782767 0.00278837
79 -0.781942 0.00260333
80 -0.783358 0.00190549
81 -0.783128 0.00268332
82 -0.783287 0.00325235
83 -0.782722 0.00409359
84 -0.782609 0.00337086
85 -0.786921 0.00318124
86 -0.784893 0.00336146
87 -0.782639 0.00343973
88 -0.780468 0.00322528
89 -0.780884 0.00341185
90 -0.778792 0.00367977
91 -0.774411 0.00430931
92 -0.778015 0.00407409
93 -0.776673 0.00446736
94 -0.775739 0.00437031
95 -0.775512 0.00400859
96 -0.77281 0.00394472
97 -0.770115 0.00386097
98 -0.772724 0.00355001
99 -0.772905 0.00415528
100 -0.773989 0.00325152
101 -0.773791 0.00367179
102 -0.770675 0.00371058
103 -0.773359 0.00389066
104 -0.773846 0.00352968
105 -0.773648 0.00385567
106 -0.773056 0.00378074
107 -0.773685 0.00283796
108 -0.773787 0.00336572
109 -0.775818 0.00309994
110 -0.778101 0.00284327
111 -0.781135 0.00417917
112 -0.783193 0.00394214
113 -0.784181 0.00331871
114 -0.784068 0.00367335
115 -0.784623 0.00366444
116 -0.782525 0.0024961
117 -0.780414 0.00314595
118 -0.780115 0.00299325
119 -0.782547 0.00341515
120 -0.781376 0.00390455
121 -0.780778 0.00277084
122 -0.778031 0.00277573
123 -0.778768 0.00225279
124 -0.779526 0.00259849
125 -0.781004 0.00326341
126 -0.783065 0.00308614
127 -0.78471 0.00283189
128 -0.782214 0.00266303
129 -0.783266 0.0029229
130 -0.784359 0.00359983
131 -0.786123 0.00373819
132 -0.785964 0.00335028
133 -0.785069 0.00342977
134 -0.784317 0.00336088
135 -0.782766 0.00340279
136 -0.784442 0.00296658
137 -0.782972 0.00305445
138 -0.782795 0.00363089
139 -0.781752 0.00366099
140 -0.779703 0.00288992
141 -0.77949 0.00251196
142 -0.781154 0.00278614
143 -0.781685 0.00284678
144 -0.778364 0.00309125
145 -0.780458 0.00295318
146 -0.778277 0.00301151
147 -0.776046 0.00316802
