0,383.107
1,370.809
2,357.334
3,347.903
4,335.086
5,326.357
6,316.011
7,304.946
8,296.403
9,289.789
10,283.506
11,277.418
12,274.362
13,270.516
14,265.196
15,259.528
16,257.315
17,252.92
18,246.679
19,242.024
20,242.054
21,239.121
22,235.856
23,234.443
24,236.406
25,236.312
26,235.202
27,233.536
28,229.86
29,224.833
30,224.61
31,223.923
32,223.004
33,221.309
34,218.573
35,218.107
36,214.554
37,214.718
38,213.95
39,213.872
40,213.111
41,208.744
42,208.346
43,206.756
44,205.995
45,203.458
46,200.46
47,197.268
48,196.893
49,195.165
50,191.233
51,190.811
52,187.863
53,185.921
54,186.176
55,181.922
56,178.659
57,176.093
58,171.256
59,164.938
60,160.938
61,160.229
62,157.093
63,155.7
64,154.063
65,149.194
66,150.087
67,148.937
68,147.824
69,145.655
70,140.28
71,138.151
72,137.098
73,137.1
74,136.889
75,139.262
76,136.797
77,136.928
78,135.939
79,133.864
80,130.553
81,129.897
82,126.896
83,124.434
84,123.969
85,122.042
86,119.973
87,120.901
88,120.304
89,119.065
90,116.378
91,115.987
92,115.136
93,114.889
94,115.34
95,115.956
96,115.324
97,116.676
98,117.146
99,115.845
100,117.53
101,116.624
102,114.789
103,116.148
104,115.434
105,115.182
106,114.286
107,115.698
108,114.265
109,114.378
110,115.091
111,115.653
112,113.648
113,114.257
114,114.485
115,113.729
116,114.611
117,113.705
118,114.512
119,113.874
120,111.199
121,110.463
122,109.066
123,108.013
124,108.194
125,106.51
126,106.262
127,106.611
128,106.553
129,106.193
130,107.497
131,106.427
132,106.399
133,105.944
134,105.604
135,106.448
136,105.401
137,103.091
138,102.448
139,102.379
140,102.695
141,102.758
142,102.584
143,102.432
144,101.518
145,100.26
146,101.68
147,100.879
148,99.6237
149,100.7
150,102.659
151,101.868
152,99.3017
153,99.7701
154,99.0951
155,99.4225
156,101.003
157,101.061
158,100.958
159,99.1296
160,100.122
161,99.4048
162,99.137
163,99.3184
164,99.8371
165,100.417
166,99.5824
167,98.7635
168,97.8576
169,97.6189
170,97.3609
171,96.8792
172,97.2544
173,96.5862
174,96.6657
175,96.7226
176,98.2581
177,97.2048
178,94.9596
179,94.8089
180,94.5609
181,93.3572
182,93.5283
183,94.553
184,95.8874
185,93.823
186,94.1723
187,94.2949
188,96.7836
189,95.2126
190,96.6877
191,95.7671
192,95.2131
193,96.5209
194,96.5612
195,98.128
196,99.7369
197,99.3412
198,97.6654
199,96.8332
200,96.2324
201,96.488
202,96.8572
203,95.1598
204,94.3611
205,93.3248
206,92.2902
207,93.6921
208,92.9374
209,92.5131
210,93.2441
211,93.9742
212,94.1891
213,92.8365
214,94.3895
215,96.9904
216,97.1628
217,95.6689
218,94.7456
219,94.3623
220,94.6879
221,94.9948
222,98.282
223,98.9927
224,99.7484
225,99.9736
226,98.2313
227,98.1435
228,98.257
229,96.9771
230,96.6842
231,97.3674
232,96.668
233,95.2568
234,93.8303
