1,1.54743,0
2,1.52066,0.0267703
3,1.51703,0.0158769
4,1.53227,0.0189276
5,1.53712,0.0154435
6,1.48549,0.0531447
7,1.52365,0.0589385
8,1.50352,0.0548693
9,1.51265,0.0492434
10,1.50877,0.0442149
11,1.4963,0.0418921
12,1.50485,0.0391844
13,1.49439,0.0375307
14,1.48632,0.0356721
15,1.50312,0.0372197
16,1.50244,0.0348224
17,1.50168,0.032719
18,1.4988,0.0309816
19,1.50122,0.0294058
20,1.49777,0.0281094
21,1.4941,0.0269887
22,1.48906,0.0262208
23,1.48703,0.0251371
24,1.47939,0.0252505
25,1.48484,0.0248252
26,1.47787,0.0248505
27,1.48202,0.0242714
28,1.48097,0.0234121
29,1.48057,0.022594
30,1.47785,0.0219961
31,1.48503,0.0224519
32,1.48191,0.0219614
33,1.47976,0.0213939
34,1.48458,0.0213076
35,1.4852,0.0206992
36,1.48162,0.0204318
37,1.48095,0.0198835
38,1.48182,0.019373
39,1.4797,0.0189889
40,1.478,0.018586
41,1.47757,0.018132
42,1.48119,0.0180617
43,1.4826,0.017693
44,1.4835,0.0173091
45,1.4847,0.016963
46,1.4825,0.0167349
47,1.47974,0.0166066
48,1.47885,0.0162812
49,1.48096,0.0160841
50,1.48147,0.0157675
51,1.47967,0.0155599
52,1.4814,0.0153552
53,1.48477,0.0154361
54,1.4848,0.0151476
55,1.48446,0.0148736
56,1.48542,0.0146376
57,1.48794,0.0145966
58,1.48754,0.0143481
59,1.48937,0.0142211
60,1.48804,0.0140455
61,1.48818,0.0138141
62,1.48525,0.013903
63,1.4834,0.0138051
64,1.4848,0.0136595
65,1.48742,0.0137007
66,1.48565,0.0136067
67,1.48689,0.0134594
68,1.48573,0.0133112
69,1.48399,0.0132305
70,1.48488,0.0130699
71,1.48527,0.0128907
72,1.4903,0.0136688
73,1.49008,0.0134821
74,1.49005,0.0132987
75,1.49058,0.0131311
76,1.48978,0.0129822
77,1.48921,0.0128249
78,1.48955,0.0126638
79,1.49133,0.0126286
80,1.49292,0.0125708
81,1.49083,0.012589
82,1.48947,0.0125086
83,1.48936,0.0123575
84,1.49082,0.0122959
85,1.49072,0.0121508
86,1.49128,0.0120221
87,1.49139,0.0118836
88,1.49282,0.0118339
89,1.49149,0.011776
90,1.49163,0.0116452
91,1.49141,0.0115187
92,1.48857,0.0117397
93,1.48906,0.0116231
94,1.48848,0.0115137
95,1.48916,0.0114122
96,1.49116,0.0114688
97,1.49287,0.0114775
98,1.492,0.0113935
99,1.48982,0.0114848
100,1.49266,0.0117178
101,1.4932,0.0116137
102,1.49156,0.011615
103,1.49064,0.0115384
