0,0.998981,0
10000,0.99913,0.000149415
20000,0.999574,0.000451876
30000,0.999687,0.000339018
40000,0.999814,0.000291855
50000,0.999401,0.000477363
60000,0.999872,0.000620306
70000,0.999624,0.000591663
80000,0.999454,0.000548674
90000,0.999443,0.000490887
100000,0.999414,0.000444928
110000,0.999464,0.000409245
120000,0.999559,0.000388114
130000,0.999543,0.000359683
140000,0.999529,0.00033515
150000,0.999457,0.000321619
160000,0.999505,0.000305907
170000,0.999619,0.000310373
180000,0.999704,0.000305427
190000,0.9997,0.000289776
200000,0.999725,0.00027677
210000,0.999698,0.00026526
220000,0.999666,0.000255512
230000,0.999642,0.000245753
240000,0.999652,0.000235921
250000,0.999597,0.000233265
260000,0.999512,0.000239971
270000,0.999486,0.000232721
280000,0.999515,0.000226367
290000,0.999542,0.000220397
300000,0.999619,0.000226735
310000,0.999657,0.000222827
320000,0.999666,0.000216142
330000,0.999693,0.000211344
340000,0.999709,0.000205882
350000,0.999726,0.000200822
360000,0.999743,0.000196004
370000,0.999802,0.000199665
380000,0.999794,0.000194636
390000,0.999801,0.000189853
400000,0.999815,0.000185683
410000,0.99981,0.000181288
420000,0.999742,0.000189559
430000,0.999766,0.000186811
440000,0.999737,0.000184974
450000,0.999743,0.000181009
460000,0.999771,0.000179371
470000,0.999817,0.000181417
480000,0.999824,0.000177816
490000,0.999792,0.000177114
500000,0.999778,0.00017417
510000,0.999776,0.000170799
520000,0.99975,0.000169533
530000,0.999778,0.000168742
540000,0.999727,0.000173444
550000,0.999753,0.000172272
560000,0.999751,0.000169229
570000,0.999764,0.000166735
580000,0.999777,0.000164462
590000,0.99978,0.000161714
600000,0.99978,0.000159042
610000,0.999811,0.000159482
620000,0.999792,0.000158125
630000,0.999761,0.000158708
640000,0.99975,0.000156592
650000,0.999734,0.000155048
660000,0.999734,0.000152716
670000,0.999727,0.000150624
680000,0.999726,0.000148428
690000,0.999735,0.000146602
700000,0.999737,0.000144537
710000,0.999754,0.00014347
720000,0.999738,0.000142341
730000,0.999732,0.000140541
740000,0.999748,0.000139525
750000,0.999772,0.0001397
760000,0.999808,0.000142498
770000,0.999801,0.000140796
780000,0.999787,0.000139785
790000,0.999782,0.000138108
800000,0.999808,0.000138831
810000,0.999794,0.000137787
820000,0.999807,0.000136674
830000,0.99979,0.000136098
840000,0.999796,0.000134628
850000,0.999784,0.000133534
860000,0.999776,0.000132272
870000,0.9998,0.00013291
880000,0.999836,0.00013642
890000,0.99986,0.000136933
900000,0.999841,0.000136732
910000,0.999842,0.000135243
920000,0.999843,0.000133784
930000,0.999852,0.000132635
940000,0.99984,0.000131705
950000,0.999828,0.000130895
960000,0.999831,0.000129567
970000,0.999849,0.000129494
980000,0.999864,0.00012911
990000,0.999857,0.000128057
